0.485361147,-0.738976899,0.604217544,-0.113621348,0.534545296,0.273068927,0.288897073,-0.078007397,-0.044310699,-0.10344367,-0.099311688,-0.139180016,0.030130484,0.078308136,0.007491438,0.12240649,-0.085791464,0.060000644,-0.045564565,-0.028989417,0.029704299,0.046133409,0.035650653,0.013506633,-0.003234137,0.009460257,-0.022158768,-0.008029171,0.02075159,0.036289758,0.04275801,0.056572727,-0.054564836,0.049513738
0.370146029,-0.251678761,0.595741645,0.115935852,0.206539693,0.289053185,0.253759378,-0.147674608,0.10440147,0.147287995,0.259914053,0.278526064,-0.078390033,0.1309036,0.269113316,-0.038748722,-0.231876236,-0.042002422,0.040002728,-0.010430934,-0.18843032,0.023431304,-0.035536651,0.121963181,-0.032374509,0.097146416,-0.008281385,0.071793689,0.083841853,-0.007621327,0.075352054,0.142911185,0.006801253,0.053841324
0.14202794,-0.043244099,0.338079239,-0.225249424,0.481150458,0.046689137,-0.580302797,0.677058328,-0.395275455,0.032724913,1.103322895,-0.096662835,0.050201453,1.674570723,1.676750893,0.79948594,-0.746597076,-0.505516997,0.100215791,0.214391738,-0.616783734,0.253394484,-0.703069027,-0.031341515,-0.221758815,0.195139445,-0.126736512,-0.090250623,0.223890179,-0.058068158,0.117679454,-0.062896949,0.221625896,0.181775928
0.005917627,-0.46301415,0.566369918,-0.344295915,0.030877068,-0.504395342,-0.509407321,0.451608268,-1.164206089,-0.591804046,0.06774258,0.958819981,-0.574404687,-1.138760785,-0.25242141,0.073413616,-0.32264929,-0.809929524,-0.183261728,0.246175484,0.424086501,0.561488958,-0.1606546,-0.184751435,-0.072907274,0.563053209,-0.349240227,0.121426166,-0.11985046,0.092856096,0.224938789,0.084711175,0.145416349,0.533492361
3.039766824,2.001810451,0.66944037,-0.680202345,-0.850068141,0.391293922,0.741524262,-0.444938407,-0.606462289,-0.293286495,0.987932078,-0.042262316,0.111271143,-0.261031604,-0.209316797,-0.4348332,-0.333827536,0.220305589,-0.034050793,0.019116975,-0.313467996,0.461857901,0.009787995,0.210554688,-0.272446427,-0.223842602,0.362086671,-0.084895908,0.077556483,-0.256289672,0.082122222,0.350724268,-0.208092916,0.045963612
0.416257221,-0.321730876,0.654609445,0.219202349,0.030656128,0.099905228,0.201614055,-0.041431518,-0.140592058,-0.021102749,0.152025639,0.121108817,-0.081355414,0.103054932,0.262655462,-0.040785802,-0.207769559,0.012986738,0.012238947,0.01319101,-0.080808737,-0.05173099,0.049380611,-0.059975509,-0.005481418,0.05545556,-0.10740883,0.0018388,0.073018017,0.05115063,0.022608964,0.127330848,0.055274151,0.073401015
0.355359949,-0.498507002,0.951700373,0.115047497,0.344351158,0.087994185,0.480066381,-0.156254492,-0.307075536,-0.05350744,0.072082165,0.411043119,-0.030706351,0.135517084,0.248945298,-0.081022975,-0.299558551,-0.082694261,0.051718549,0.012427687,-0.189358037,-0.097016561,-0.036400746,-0.084185217,-0.019894951,0.110953935,-0.052063498,0.081108242,0.079440244,0.046067539,-0.066133608,0.011714117,0.080197353,0.013363058
-0.010039905,-0.58869962,0.909711791,-0.074438053,-0.735848336,-0.675332765,-0.782776135,-0.740888805,-0.538210747,0.559065322,0.418722097,0.771373501,0.415542167,-0.136238763,0.482080234,0.327207302,-0.535057454,-0.418096073,0.356177346,-0.146567717,-0.239754359,-0.007263506,0.202279747,0.167168348,0.105708489,-0.049445966,0.283737345,0.02970633,-0.184151856,-0.050546275,0.073960296,-0.139843517,0.022533488,0.083052117
-0.444627399,0.58560471,0.558446799,0.175238187,0.075141405,0.163380504,0.316468233,0.376531597,0.648992196,-0.004738012,-0.156062901,-0.556672579,-0.207533037,-0.352462861,0.012786724,0.141884131,0.073084073,-0.606780558,0.118897242,-0.059615283,0.214828962,-0.099306838,-0.174723509,0.082289479,0.101867663,0.13428059,0.124114682,-0.099075572,-0.015531343,0.273440178,-0.179290711,0.114739741,-0.028332248,0.053979639
0.251710593,-0.379101617,-0.039452221,1.174787294,0.942438461,-0.505682798,0.146098591,-0.008715109,-0.370420842,0.1085459,0.164224876,-0.26836572,0.041926906,0.443335646,-0.694121092,0.436307669,0.04843636,-0.342525903,-0.199002202,-0.170828715,-0.294800572,-0.118645367,0.109657034,-0.02208831,0.086356367,0.368960941,0.026554456,-0.087870953,0.327757924,0.514895013,-0.120654774,0.06939875,-0.068976125,-0.03093654
0.33779332,-0.06184242,-0.106492951,-0.913806596,0.715429347,0.334943686,-0.807051237,1.010399204,-0.579643855,-0.68445467,0.228489538,-0.716042338,-0.680790604,0.27865995,-0.451429894,0.307265583,-0.228209635,-0.074238699,-0.454496268,-0.03923393,0.451444694,-0.198357358,0.296765895,-0.011681923,0.132902807,0.122152002,-0.046528468,-0.235978005,0.006244896,0.264208722,-0.050493733,0.009171702,0.100016441,0.089085994
1.331655764,1.050441109,0.343362807,1.503147809,1.8980002,-0.149394119,-0.335075623,-0.108667622,1.3227234,-0.606410048,-0.08162485,-0.860127475,-0.5897858,0.369560849,-0.250109195,-0.178766327,0.661731615,-1.291474552,0.088621778,-0.058626981,0.376921122,-0.119811828,0.268139748,0.21230457,0.402072662,-0.254932317,0.210642715,0.089212133,-0.031788813,0.218600843,-0.22053724,-0.246427612,0.114750597,0.207742897
0.752563867,-0.05995737,0.026931766,-0.510171556,-0.25846395,0.111161612,0.140383222,0.054648785,0.152278362,-0.057718588,0.084245826,0.071209844,0.013885247,0.011181704,0.030830885,-0.088833105,-0.06341067,0.031368426,0.149049342,-0.062976351,-0.014635443,-0.080205818,0.005875358,0.101033589,0.036242121,-0.116037736,-0.095083362,0.015212961,-0.05190809,-0.019783777,0.052675652,-0.005753478,0.05772365,-0.021443248
1.20919517,0.356742563,0.314086043,0.156044938,-0.336812971,-0.55958202,-0.190330666,0.234873099,-0.440775317,-0.496614458,-0.749632683,-0.103669512,-0.386592529,0.164963455,0.378320229,0.35634132,0.115612416,0.452718621,0.47681165,-0.203984366,0.256157163,-0.20812319,-0.038454436,0.000958622,0.119410138,0.130096385,-0.200785158,-0.007938342,-0.055891895,0.164822269,-0.181530346,0.157763395,0.112629279,-0.030516642
0.839170949,0.501649904,0.117732267,0.162604351,-0.012993298,0.207941197,0.262383172,-0.014556807,0.132936793,0.142905741,-0.047320109,-0.194518505,0.096326935,0.026149213,-0.098645517,0.063145941,0.118863956,0.035652447,0.113689704,-0.157283869,0.020495034,-0.105175719,-0.060802286,-0.075827422,-0.071390489,0.025697668,0.113813849,-0.053731101,-0.075090639,-0.008792838,-0.120035646,0.014810729,0.035990816,-0.020225327
0.760374001,0.427832382,-0.121422454,-0.034866491,-0.179803505,-0.114721705,0.456710328,0.001346191,0.242081759,0.111097458,-0.061585969,0.009142056,0.076664362,-0.097144829,-0.08547651,-0.003070525,0.019200138,0.094298871,0.234441564,0.027013795,-0.111113906,-0.077928517,0.036904439,-0.032112905,0.156057179,0.058946406,0.031926844,-0.130886297,0.01893026,0.001083548,-0.012955338,-0.090540982,-0.004203092,-0.024329342
1.02639006,0.517793905,0.419047296,0.181593138,-0.204718003,0.107416029,0.524607473,-0.049430139,0.090943088,-0.048375872,-0.052175863,-0.172624854,0.341823737,0.152322543,-0.142581825,0.078836385,0.095869911,0.127215021,0.054033597,-0.08492228,0.110410984,-0.16373997,-0.160353154,0.013452783,0.00311477,0.062219156,0.084162041,-0.030766091,-0.054606853,0.041369149,-0.009493912,-0.072133638,-0.040885106,0.017959251
0.919062607,0.620864609,0.391251831,0.133659451,-0.233923675,0.227760825,0.474457178,0.133461601,0.15228465,0.125066758,-0.13113045,-0.103600582,0.15361651,0.014197186,-0.254073897,0.110828129,0.073546768,0.001171865,0.176532132,-0.012113294,0.020103981,-0.318702257,-0.11979996,-0.120383595,0.096747846,0.121557269,0.131739245,-0.146966529,0.103825843,-0.050767515,-0.066174222,-0.046217941,0.097111636,-0.104840146
0.596096657,0.163048204,0.06519434,0.199125575,-0.314479082,0.095689146,0.237912778,0.000868896,0.042052865,-0.04748395,0.020284975,-0.068027959,0.031274576,-0.050824547,0.086105141,-0.128840868,-0.006777892,0.068159496,0.0462452,-0.001128751,-0.049416223,0.017390916,0.05590213,-0.004125142,-0.044139758,-0.021860357,0.033241791,0.011578896,0.014539954,-0.001322186,-0.032256365,-0.027991495,0.067804064,-0.01655231
0.485901234,-0.272710426,0.2886478,0.172961007,-0.459035664,-0.173410852,-0.558367173,-0.617318045,-0.338090182,0.732184353,0.148507946,0.007530314,0.054383548,-0.419226377,0.083649274,-0.143500465,0.10103038,-0.077279636,0.524967356,-0.165813713,0.427225086,0.004191987,0.089354217,0.440871781,-0.108966525,-0.161228356,0.176782334,-0.048025091,-0.131912341,-0.087391041,-0.028782379,-0.054219717,0.120983709,-0.034527775
-0.236188658,-0.500294257,0.039779602,0.141887375,-0.032416171,0.175001913,0.003602133,0.054821765,-0.011271104,-0.189572526,-0.091780499,-0.029725451,0.086352747,-0.179190217,0.022049833,0.054897984,-0.048763639,0.118125686,0.083801363,-0.056650099,-0.064996244,0.090407881,0.046315735,0.021975991,0.016879618,0.03531216,-0.024449089,-0.026360984,0.077043819,-0.039582762,-0.007429429,0.012166773,-0.031986693,-0.131352471
-0.041015052,-0.232181997,0.618015554,0.560276941,-0.534589475,0.948292807,0.578543035,-0.094004846,0.147385583,-1.144952005,0.305165547,0.215690486,-1.087280199,-0.483923482,0.522951412,0.042342039,-0.219027142,0.040484205,-0.238192001,0.029060269,0.142994419,0.597913324,0.350075122,-0.086152916,0.131845227,-0.036184985,0.350328191,-0.192642237,0.138344096,0.016567838,-0.160172152,-0.126231727,0.28526096,-0.204782712
-0.984985728,-1.115589467,-0.05498547,-0.08102952,-1.280314239,0.318325738,-0.256818955,-0.349368899,1.310145801,0.977954638,-1.015753548,-0.46807385,-0.705124678,-0.103801032,0.388072856,0.382344832,-0.39772944,-0.058682764,0.129924352,0.127209818,-0.206895643,0.028042357,0.00750891,-0.110357867,-0.073791859,-0.041949518,-0.283669712,-0.328302894,0.487796961,-0.120656151,0.421691868,0.402933079,-0.301297366,-0.02397654
-0.352095329,-0.165405115,1.714738953,-0.218159868,-1.026296381,-0.982681408,-0.263728166,0.564868278,0.130162675,0.6064717,0.293610616,0.273803405,-0.294265635,-0.00391772,-0.152654361,-0.23955341,0.707848579,-0.385927302,-0.396019457,-0.012046442,-0.163916945,-0.047809269,0.056777198,0.292136418,-0.130526082,-0.181002417,0.100243782,-0.125361433,0.041041127,-0.236930037,0.070142429,0.045014464,-0.061349537,-0.017436172
0.100093008,-1.397075481,-0.807767253,-0.714868076,-0.587798819,-1.102642386,1.176201886,0.314677665,0.293687815,0.756648112,1.004535192,-0.443915295,0.748625699,-0.299448478,0.120198891,-0.602721851,-0.470057943,0.701935474,0.769966157,-0.035384716,0.391843959,0.629063289,0.412693436,0.559334778,-0.088547968,-0.430471774,-0.124889399,-0.200512352,-0.255706409,0.221034702,-0.257608809,0.105671816,0.313912596,-0.076069998
0.827198839,0.448296478,-0.225530532,0.581713963,1.085455148,-0.099106812,0.971763718,1.705037597,0.21987752,-0.459561257,0.400181809,0.033913576,-0.008045219,0.006787829,-0.10665534,0.30018476,-0.27577596,-1.015165596,-0.674459764,0.024138766,0.844574723,-0.187760915,0.050765794,0.11093346,0.156122425,0.15504279,0.156541592,-0.09877483,0.199722156,-0.072829538,-0.207687874,0.077380473,0.432487442,0.089240047
-0.226459483,-0.477940959,-0.725262281,-0.218736486,0.92516516,0.34291859,0.302913369,-0.251758528,-0.269342142,0.119934004,-0.28589708,0.117610981,0.405613739,0.281686383,0.903799718,-0.378073461,0.029237604,0.175051217,0.111186591,0.065733574,0.351341179,0.18492755,0.353451475,-0.225859427,0.023644212,-0.149585164,0.23524518,-0.110969134,0.139270401,0.135092432,-0.066122268,0.130557397,0.052925296,0.12192498
